,file_name,height,diameter_x,diameter_y,radius_curvature,Volume
0,Platte1_pl1_2.sur,0.1181548880663653,0.5596234749059942,0.5585910047307714,0.20260816147470392,0.07843899830707841
1,Platte1_pl1_3.sur,0.11494952896955672,0.5032342589725939,0.5040040404041998,0.1870293018602768,0.0753407604253795
2,Platte1_pl1_4.sur,0.11613017237416959,0.39696291226339675,0.3991996332605297,0.16962530770695686,0.07678594766980443
3,Platte1_pl2_1.sur,0.11885725213404454,0.5222931471706135,0.522152018776629,0.19446215669882,0.0819680084409209
4,Platte1_pl2_2.sur,0.11804294052303309,0.4174455348745074,0.4195032648553451,0.17574377764960736,0.07851324156664974
5,Platte1_pl2_3.sur,0.11696259037734241,0.4321997825058314,0.43853006637226577,0.1770513363450636,0.07786841185200351
6,Platte1_pl2_4.sur,0.11767119380453822,0.49427043373968343,0.49007151520084263,0.18757024728954869,0.07998140975275314
